time,cpu,mem,net,label
121,25.453062726026307,45.49223001528617,97.9403355131668,0.0
122,37.013971554680495,39.86517734185924,114.36687421709358,0.0
123,22.990744686038596,38.159764195542124,103.11405027100939,0.0
124,32.93428546900135,40.157261249684325,104.61514980101671,0.0
125,40.952278129049894,43.82983380622647,83.56720916731656,0.0
126,25.04731837434656,31.734310292838085,86.78868865595905,0.0
127,27.16851135198614,47.8002518626821,126.98087527526967,0.0
128,30.498256825438204,45.00766920808871,88.9719844785513,0.0
129,27.482621729419005,45.027300079955545,124.84312378085943,0.0
130,22.246682844669337,43.06933017166809,96.354082016787,0.0
131,30.342814874030136,40.13731660385793,100.03431904215256,0.0
132,24.688481431369475,44.710028651767736,116.05547740344895,0.0
133,32.36796215317591,44.142698936189646,119.07838632907985,0.0
134,25.402878828830982,37.52171502341283,98.33781159581369,0.0
135,37.7496720250877,35.98478758972169,94.17635419717692,0.0
136,26.083733538318814,40.71299406683391,99.1611932721668,0.0
137,28.389692418971624,50.84314106046631,105.06936292348178,0.0
138,34.06758608684835,31.326250470422693,113.36955530304633,0.0
139,23.845678417830225,29.72732313973292,100.06344788491228,0.0
140,31.137299673020646,41.153325888655615,109.2832944703473,0.0
141,36.53571377141214,40.356213912992125,124.57539598406412,0.0
142,21.96258382719386,41.213391650592854,105.71964418397177,0.0
143,30.92316929266152,41.7076723853595,104.67479284007167,0.0
144,31.299413971242117,38.43758421755636,77.21633762364898,0.0
145,33.90911435888655,50.42904407021457,60.53904794756405,0.0
146,23.81524644560959,28.793672150664392,105.82563593845252,0.0
147,23.397716934578618,34.20052082653828,98.57763653078692,0.0
148,32.60970782808449,39.27721667895667,92.27825987627887,0.0
149,31.48492336616593,28.49767832192083,103.65295306279516,0.0
150,31.252464251729382,38.769019168975504,99.09394406204638,0.0
151,31.73224104748488,51.63029116009613,116.91670375950848,0.0
152,26.599876392107547,40.14620541807173,101.29166302388467,0.0
153,31.161268485805017,41.614906340030785,88.79615072394749,0.0
154,31.465362366493405,31.17884664379194,114.85249358438934,0.0
155,26.42824290986816,35.685470143723656,96.74303387580696,0.0
156,39.328872555723784,37.37362533773244,107.89805025508461,0.0
157,32.36916460455894,37.77599432270636,92.838839407108,0.0
158,24.043482513986756,48.97150656502638,90.25259671753845,0.0
159,33.28276804316915,43.90383742507587,101.26252345278544,0.0
160,25.126591648863393,32.21979430144078,100.19242965315527,0.0
161,33.93542301871226,41.725533449024034,107.1974055305025,0.0
162,35.79297789503702,43.487552239477495,95.97031370035386,0.0
163,25.89658840824145,47.981043269648865,72.45460324344404,0.0
164,34.81688064622161,51.063784805978614,93.50839174617417,0.0
165,32.063904634682494,32.89434065720492,111.90727700715723,0.0
166,34.11030079997245,34.32399742152763,95.53935881135341,0.0
167,39.48396491326974,31.196954987597685,96.30424896228178,0.0
168,28.773059419985646,38.36186098625113,114.79564758858906,0.0
169,26.23131917821255,43.26450862112434,89.32040159111615,0.0
170,25.552427851872384,46.911341616123714,76.8579517263565,0.0
171,25.920948575172808,39.46834283450234,97.59053320711759,0.0
172,29.614491452929478,37.76106733721609,92.73739073126895,0.0
173,31.705759874083217,41.06230594574118,85.50630520370119,0.0
174,31.383453996650097,34.15399968858984,97.36932316151963,0.0
175,34.13591624518012,54.626771051863415,107.37258470870177,0.0
176,30.065009459389536,28.74637281017359,99.86067157648276,0.0
177,37.26767038578659,41.29318405227007,104.60471609029356,0.0
178,28.67671583381022,54.16524353460748,127.20111547773135,0.0
179,43.600845832948096,40.047598911919984,94.85681707663655,0.0
180,33.128336738825034,38.66972675498954,104.17522951967004,0.0
181,75.71421221791859,7.497882040327006,292.36179956101296,1.0
182,74.64553750969444,8.737258227663148,287.3046042016954,1.0
183,82.41236207621593,19.609939322735713,291.22638519873345,1.0
184,78.88268607337075,-5.483033379306548,292.81862142717466,1.0
185,83.57000247046045,20.73403590907428,305.3921369632069,1.0
186,82.36618812286773,0.03229993284898569,335.23613680051136,1.0
187,79.63585543671564,8.133433695359095,289.2593484558624,1.0
188,75.76603140965798,6.995289057909368,293.7506204157681,1.0
189,72.42576387657067,14.119872888395037,299.05315480333127,1.0
190,77.7674252396649,-1.1868704631862315,305.9369827306462,1.0
191,84.28199397161737,13.235208662573598,303.95326217932177,1.0
192,81.07046872065102,24.17016736300797,319.26143690922174,1.0
193,73.77130610644006,0.45778196785032677,263.6041189419719,1.0
194,80.86590462925591,11.327943173272772,264.1960519470649,1.0
195,81.92658689864419,5.3661247554237335,292.56182741984776,1.0
196,75.58071281899433,12.981210443351252,316.4595028131556,1.0
197,80.76862552972764,10.134034441910266,276.51527952591607,1.0
198,80.29104359223,5.509591636689834,254.88551490459363,1.0
199,74.28514851084688,13.415105994097516,308.56769109328815,1.0
200,81.78893680174141,22.630436768507202,303.6548583555407,1.0
201,82.80392263184117,8.663673457908907,283.64687389800855,1.0
202,135.41525621587638,-14.961694404962728,485.21690598918605,1.0
203,135.26901026017453,-29.052910705098146,485.45384420547987,1.0
204,123.11165316021454,-26.69505463772606,501.6580297621091,1.0
205,175.3108748004244,-46.69315605483736,690.6052708572549,1.0
206,182.57517633604328,-39.611187800248246,707.4109587846328,1.0
207,182.56892975456105,-47.51070655850038,657.1806000564341,1.0
208,182.57523843153024,-52.19140621366208,687.147222023083,1.0
209,199.2636574532736,-50.00496016203652,683.1091905863343,1.0
210,182.85445255346582,-58.75285413778802,696.1548898244126,1.0
211,135.67782820090298,-15.768392715512434,491.9292836226479,1.0
212,134.77000881746602,-13.823668563736135,511.9676566984365,1.0
213,133.25695625652898,-23.164632329831562,472.1099484250991,1.0
214,128.4236537767983,-23.290295034316507,500.6823721449613,1.0
215,133.79484610246635,-18.13885239243566,508.3750463481756,1.0
216,126.13587392731213,-23.05703815228417,527.8497115484294,1.0
217,128.81590696629996,-20.46292830238076,492.7735104335979,1.0
218,127.57318226085448,-5.301947475834389,504.8668790652878,1.0
219,130.4093706969316,-21.729179905221976,472.9420581115645,1.0
220,141.57329283336753,-22.50838106414856,464.1206569353046,1.0
221,120.66367403704126,-24.532792639446114,512.6716156367255,1.0
222,133.43130095187257,-14.79065619950044,499.9165955952789,1.0
223,121.93642064405174,-21.26856921252672,517.6776903469763,1.0
224,127.64034067105283,-24.545611268249985,479.39895666545374,1.0
225,135.44475298483684,-10.750871774088914,507.7985320929313,1.0
226,130.32140009547732,-10.062778968404537,528.0322676081578,1.0
227,124.61127611035347,-24.202964960170938,506.29558412535897,1.0
228,126.42348145370016,-33.06577965952431,504.1487225838657,1.0
229,133.39798874467337,-12.947404171141542,500.1283412123652,1.0
230,126.34816684141431,-24.79240878032003,476.4367781431113,1.0
231,131.08229294790988,-14.465620805860617,520.3335940356552,1.0
232,80.22785919951907,-3.79072672398285,290.837135402924,1.0
233,76.74199826197092,16.248181368095167,307.56724884574527,1.0
234,90.71972044662664,1.5217964950345326,276.5544854014312,1.0
235,33.169595111590056,45.115348833465674,82.3081050323833,0.0
236,19.874287066711965,40.09991147485504,121.52631098833353,0.0
237,30.93227157384714,33.32242406422348,94.79046566563235,0.0
238,26.69106767615806,37.150745809512536,121.79913214063816,0.0
239,34.26216667398112,44.80422919869691,98.82654011412224,0.0
240,26.037396307836495,40.74126117180664,72.37153340563214,0.0
241,29.426317792665504,44.09089086330739,113.3810139959758,0.0
242,32.524936394902284,53.8350840916084,91.15161523366588,0.0
243,34.32877597085061,29.05030871802264,110.48033220275565,0.0
244,23.99851796472112,51.32048802478037,100.37816301310123,0.0
245,28.327493820795258,40.73049156266249,76.85322658085695,0.0
246,27.62527344419522,33.7085116617381,102.46442148055854,0.0
247,26.73335383713144,30.68780461982707,132.943347132292,0.0
248,38.82727120140549,38.676157264560764,107.39479687771689,0.0
249,32.024908554804774,46.45155078347121,99.13723370491806,0.0
250,23.695580228324776,39.10715615735726,116.13015102935347,0.0
251,34.58930973527388,50.57808451173143,103.16002697804666,0.0
252,40.610780985063165,29.841770169639087,103.14301345394192,0.0
253,35.16232630275574,39.91537736507762,83.62562241761346,0.0
254,22.40315017022993,31.233245889108165,103.50772038684397,0.0
255,27.578829635668743,42.545423178374776,115.53165124625417,0.0
256,36.334555745933116,46.2082117306811,87.45906771849963,0.0
257,26.461652671906098,37.05466744423263,121.36743731870422,0.0
258,32.219097140731144,21.77050300361006,98.6244096378231,0.0
259,33.87317026714668,41.39263702757546,86.6834573269219,0.0
260,25.365347642109587,43.057169862134565,114.96448115380366,0.0
261,29.702373219691,42.830063284731885,95.69808646392596,0.0
262,13.793663299654638,48.65047534275508,111.39272331229162,0.0
263,24.878061793328552,32.502624242456655,95.62362051612195,0.0
264,28.7371592430342,44.761512738153144,99.10260784705144,0.0
265,23.761084090175753,48.347552587345824,107.40340306501437,0.0
266,38.16205651965818,27.54988691195438,104.36345586385009,0.0
267,22.849293110196836,42.23756278143284,70.06702329322393,0.0
268,27.799777566515083,36.4707411829463,83.18134389858412,0.0
269,30.653702886430455,39.42934128828848,113.94114977186223,0.0
270,37.20636644533058,42.433735384768354,98.01795116647679,0.0
271,22.8206892441028,36.58940005120513,92.14403045842867,0.0
272,35.815818760774796,35.270043445868716,79.62138977113788,0.0
273,30.051165305097935,40.23906692241617,83.80395518086227,0.0
274,25.092456744760245,32.389278427960384,69.67302040057079,0.0
275,32.31051737131635,32.3992240978037,98.480789219477,0.0
276,30.99529847786735,44.755612980695524,91.0234362912843,0.0
277,26.998915614206027,31.958441753889407,85.50118163522028,0.0
278,30.349010424950094,44.664187506364485,98.9781486224807,0.0
279,28.0734320156912,43.23813904997766,105.45955946279108,0.0
280,30.56758672625624,27.919352898465824,131.39796898314918,0.0
281,33.31065337260523,35.25704743365041,77.3217487065518,0.0
282,37.93008408072676,48.35876582133161,117.39071564950783,0.0
283,23.810922505865754,33.13184128202223,114.59652341522607,0.0
284,40.665166873281336,36.749170163834286,88.3136089093495,0.0
285,20.23956100238749,43.23442625276328,103.04853931879046,0.0
286,29.241074524822082,45.483733564978166,93.13550125993577,0.0
287,32.94158603242288,38.23922779768853,102.78532870628108,0.0
288,31.404959338675162,35.81742863715851,122.63696520106826,0.0
289,26.88650240089703,49.95658903188956,109.0840934894697,0.0
290,28.959388748213623,52.172297646583054,107.62912559850163,0.0
291,27.534995326705836,46.85200635547257,93.54536020068036,0.0
292,27.053176215278942,40.59722699795517,77.73915002613498,0.0
293,34.24801048510513,34.34213994851351,96.87297684189389,0.0
294,31.785077429825236,34.186889154104044,118.09912232295872,0.0
295,26.535452023696728,43.6575987368603,77.09248215115528,0.0
296,34.49799937716625,42.92878754622079,84.17365947734957,0.0
297,31.536497604383047,49.81119015062501,101.89401604351102,0.0
298,34.0643105941948,44.55315064775297,85.23017822729106,0.0
299,33.14814420961806,29.478437887681274,88.11214829327182,0.0
300,25.855024945389637,47.36363332406043,93.64602127407734,0.0
301,27.199094799015153,33.01357560879911,79.51573893714776,0.0
302,33.73646802561631,37.31220109633354,85.38817230675447,0.0
303,33.05185132716733,41.751401443761864,110.55141875180963,0.0
304,29.89549203017926,53.96967242848775,80.38945326653554,0.0
305,30.58663691654391,61.76942989203753,76.03191798257744,0.0
306,36.388324478942124,44.247061413953276,90.54962530699159,0.0
307,27.04214305582085,38.71762366895729,110.9793325376477,0.0
308,32.73548690585019,43.74153953936385,97.04617288004665,0.0
309,28.98903673783053,46.21358798111685,93.03128382826573,0.0
310,28.9115939838639,37.755326621099655,100.6653819627341,0.0
311,35.49388425993595,52.566479491386254,73.81438850710522,0.0
312,34.12708174494015,41.610495314339815,107.42058480662548,0.0
313,34.06754818000319,43.48420162363976,105.75152547105466,0.0
314,36.52739403577164,44.66146976438123,93.86037288856419,0.0
315,30.105019208163796,42.95110627430119,115.08886767694625,0.0
316,33.40976485647482,45.87258350328729,83.08755851570442,0.0
317,28.44866621703272,35.67922769417154,116.91863489880355,0.0
318,31.62083176244221,36.091887722377784,102.31740498392877,0.0
319,29.349284728161578,32.298920369198136,94.9517111518274,0.0
320,30.48497982496359,43.076508614341584,99.70189546947533,0.0
321,32.975785127184565,45.452555524584795,98.39102851283587,0.0
322,25.908896583832636,43.2044100630632,118.30424344626576,0.0
323,40.4619363784273,51.72144703343276,83.84981308793479,0.0
324,24.96991309250149,39.960827868196674,88.56221141280102,0.0
325,23.92905693606134,44.68119158914759,115.5445433810872,0.0
326,35.79055436750034,32.3580938670248,91.0669759722421,0.0
327,33.95831346981468,37.29030208267919,113.50799615997387,0.0
328,33.12059908526078,44.86876430296044,125.49153974513064,0.0
329,33.1417275463214,45.94371477520201,93.97307459587549,0.0
330,29.938766135765427,37.942231366350725,110.22043489862958,0.0
331,25.51372814257084,39.49880523699353,82.69461577990212,0.0
332,30.37902279096863,29.374883773234334,111.32099947101713,0.0
333,26.61419144243944,37.50079559435373,102.9913597898015,0.0
334,34.87559866708875,46.2326821446385,107.09557423240322,0.0
335,29.264713092489306,44.026435112745965,90.31641891946907,0.0
336,25.872514016037442,43.504660049668466,75.0837487664924,0.0
337,28.39307079173503,40.34841581026672,107.54878097124258,0.0
338,32.064657271378124,40.04944211039724,69.04895271280819,0.0
339,27.181377235980126,35.37775202368587,95.23974261636198,0.0
340,25.888898022167844,44.89179894141775,114.11772799629955,0.0
341,31.218436057459563,42.94681061072573,102.87846603809554,0.0
342,31.224832855543614,43.44413193594959,129.2251396718472,0.0
343,27.46528412314435,36.317756101326935,115.3766372887266,0.0
344,27.644808471908387,24.926599560901288,90.19152417511636,0.0
345,31.16024968678818,47.68006898227587,100.40970069777158,0.0
346,22.75957829251338,36.64813780794117,99.28943946183347,0.0
347,22.962681128117225,33.96056965169816,76.26734854980809,0.0
348,26.40777889373782,44.85435238339796,85.8940162527347,0.0
349,28.932764241440765,37.255911520566094,91.5885863953021,0.0
350,31.55453782799002,47.41955468832635,69.45669245716095,0.0
351,37.37678108474776,44.31904164703688,100.71240202377464,0.0
352,34.2882981160101,44.784985262403346,96.2639223302044,0.0
353,29.200307350182864,30.43831002159626,74.90659148032638,0.0
354,29.904918960486555,48.4836078977048,106.06319297915998,0.0
355,24.987353176810956,41.82875371863699,110.73809117036438,0.0
356,79.90743432003805,7.415060025276581,303.4055171829733,1.0
357,128.5567068053993,-18.99628072860424,495.13897737186545,1.0
358,131.61359280169046,-32.43364663028824,508.8716322762778,1.0
359,125.86384528223839,-17.139430319635302,510.20330540715037,1.0
360,132.59673257120585,-27.2056005572745,504.61105354579536,1.0
361,137.6636945650129,-29.468692000904742,487.6308162434786,1.0
362,129.4561992577157,-30.65651430352524,504.1490114826677,1.0
363,132.0085586104947,-12.211181375070524,517.9322097623822,1.0
364,133.45071995855557,-24.40484375584952,491.05056412082405,1.0
365,127.99389764057082,-9.263906030584508,531.4690900869864,1.0
366,131.1204624090521,-23.750610241366083,492.1155359902192,1.0
367,130.06296200390898,-31.951505703150627,500.48610520010203,1.0
368,130.48838049274417,-27.815671079640616,489.91271605990494,1.0
369,126.13495108072267,-11.349318659951429,503.3490625388039,1.0
370,130.12255087129472,-21.09128724555667,473.86667461047085,1.0
371,132.48999145622724,-23.83801107543421,491.8093730177492,1.0
372,137.2557180389752,-18.879872419030484,483.6181819947715,1.0
373,134.79635413042604,-16.487520846827188,502.03007521838435,1.0
374,140.7659122875578,-12.178208288682775,514.9167106326336,1.0
375,126.16326218555974,-9.860505390749516,509.69009280671827,1.0
376,134.3616031836034,-22.5183805205236,464.4251095871166,1.0
377,130.91671002869177,-29.282333802574268,530.6310447939181,1.0
378,140.94901466608837,-22.89425612786293,504.429199109313,1.0
379,125.95850857322424,-18.178036453919795,488.352512892605,1.0
380,125.80139078909612,-26.746312483474277,502.3569187848641,1.0
381,127.0030367727799,-26.700056404265297,502.6428473375404,1.0
382,119.38052137845096,-17.593484829150803,489.99726924572656,1.0
383,127.3712248915962,-20.34056646099316,502.96875001013115,1.0
384,126.20433669223151,-19.770421032118897,490.88791568569536,1.0
385,130.75196893238103,-25.309467342900483,493.93457010964966,1.0
386,81.70877987888579,8.387195000559629,289.70581296367374,1.0
387,39.38085419607943,33.53036799012187,78.50993065390522,0.0
388,34.75211919093025,46.231388877873506,102.18754705323076,0.0
389,27.115481721687985,47.246745343066266,108.77949154774507,0.0
390,25.50792664325821,27.076684964333342,107.72325394114559,0.0
391,32.45959585753253,33.49342397865313,112.29887878952852,0.0
392,23.398833964896788,29.524295214369445,104.86510315022302,0.0
393,39.157293829271765,35.449832459151715,92.00911752674645,0.0
394,35.897200603606436,39.41593421146747,112.59495796646783,0.0
395,27.654121739476476,29.85248346211029,79.63723690237097,0.0
396,21.43432735454561,33.54698130812281,86.4899292623128,0.0
397,36.76936187082707,32.97229839542951,85.53699892865133,0.0
398,29.42730077373691,41.45087130579261,116.20084088708965,0.0
399,36.18908155986731,40.485410359253756,114.14182771210113,0.0
400,22.027861706028165,34.94783712663923,107.30957855567492,0.0
401,27.003124885231134,41.237746104975784,116.07894797817696,0.0
402,30.026218498590914,36.17323940788914,86.81075826382018,0.0
403,30.23490296882371,38.098414227717626,105.22892679791471,0.0
404,27.74967264260378,51.71416463208976,98.12238357425254,0.0
405,33.114249661737496,49.38322736253244,112.70323155827371,0.0
406,24.661897853087027,30.902931341506818,98.27163651171703,0.0
407,29.288102574893532,45.80812692515422,94.22585667384878,0.0
408,30.601478158559495,45.679775881441145,108.11362777841485,0.0
409,32.57219417029375,31.96215697873167,113.1425375078685,0.0
410,33.558074390444446,45.73144350628402,89.97482207729797,0.0
411,24.376789540810655,50.76552342888787,99.08386492971435,0.0
412,22.32942914632189,32.1421863562891,84.1233904953752,0.0
413,36.38838410949255,33.57748025290015,62.529084737605906,0.0
414,31.661570059897958,47.12363026790452,103.00689447120594,0.0
415,26.25756731721723,41.90046717577954,109.13358034381947,0.0
416,37.75575987761261,43.86033392667666,103.93100213630089,0.0
417,30.578373171464293,42.384124514803474,70.75657423368449,0.0
418,35.89648592031913,42.73487144649701,94.73725854885288,0.0
419,30.337592407050543,30.714695101822418,66.72478359923377,0.0
420,40.303739624409936,47.331223946350136,120.54551661481277,0.0
421,38.776704212216025,48.18712994699442,83.7091812682287,0.0
422,28.75517925760463,38.3942647915238,118.83105414189845,0.0
423,34.85785475477178,39.69566135130296,114.18804465526219,0.0
424,33.226879747925736,29.28224748210994,86.49114471195907,0.0
425,36.843157787661745,43.59978329212485,83.00822573098382,0.0
426,25.17538269709948,44.00440209199901,105.25555324579507,0.0
427,33.4302572999922,39.56466288100482,87.33513944225393,0.0
428,35.292122434247936,47.870473519093515,101.53726963237311,0.0
429,21.20630256788443,37.66145938314042,92.75758613789623,0.0
430,24.083707436671126,43.9522414812552,73.2826237830155,0.0
431,19.803839111199498,32.86234962915519,66.54297971313312,0.0
432,28.652965827777212,39.835134943880334,103.40026372741896,0.0
433,33.58771127897981,38.779520194680146,91.57663380504061,0.0
434,37.51178526048014,41.57715545428659,91.70365274628801,0.0
435,30.370473902098876,37.41331149816649,110.43795758640678,0.0
436,38.14307772785646,39.07969183029832,117.60163414948667,0.0
437,23.099492708925542,45.78233020009054,95.91182917957286,0.0
438,21.483087803224226,36.94265033933248,94.89101939635208,0.0
439,29.722261505516904,28.753960294829245,107.50214549670827,0.0
440,31.920327244696537,52.247087329437946,79.64596645450636,0.0
441,29.836526259529535,49.670178550833405,103.34729582121545,0.0
442,19.662789499800617,30.95416113426067,108.27828957733232,0.0
443,29.55439980243606,44.82795463671636,110.20345312626444,0.0
444,23.477652497475734,36.4791766061406,70.94870946246303,0.0
445,33.348362744150194,41.84441050731742,88.5796709528659,0.0
446,31.832991230484243,42.05956890309446,86.826051207648,0.0
447,25.300601068363225,38.359145397785746,101.49830431613819,0.0
448,27.430665413316532,34.51364034089522,107.21116869651976,0.0
449,24.70393239055524,35.16621263378619,122.45065611168972,0.0
450,29.68660451363414,33.586656591631304,92.5755177944789,0.0
451,34.77571160250619,34.17724454238689,92.53641252536178,0.0
452,25.07136976832228,39.52975196965451,117.24508028318121,0.0
453,32.52023257758922,34.98968007622474,104.44865407795457,0.0
454,27.348711908137798,44.77436445998834,119.01477266781961,0.0
455,26.03563583868828,50.41072308735149,104.33092004514755,0.0
456,29.464848200227213,35.9396273104097,82.64325071930094,0.0
457,24.82378838790313,41.67583150374764,80.00307467833291,0.0
458,27.23175347326409,43.49779577212054,76.72731626411606,0.0
459,24.010610537055758,43.30401589643492,109.9307775213771,0.0
460,39.82362566458195,40.53168687541261,117.82895234630512,0.0
461,30.176317759858645,45.19877692851806,127.74043212079572,0.0
462,26.50137246003707,43.3757426687646,112.6465799848486,0.0
