time,cpu,mem,net,label,nsa_anomaly
55,30.50654860429519,37.65443962132501,104.63394071413192,0.0,0
56,30.31725922816377,37.320940064401015,105.77618370402747,0.0,0
57,29.634091927128708,37.93952271569696,102.22715568409043,0.0,0
58,29.627914498046255,38.35284194755735,103.82665065717852,0.0,0
59,30.997207139288804,38.379721406813346,102.8811721271516,0.0,0
60,30.59557803566876,38.39778119506359,105.11310811177928,0.0,0
61,30.695289687545007,38.908612094181635,105.26013312520097,0.0,0
62,30.48058320069498,39.642619031484536,103.14335959319666,0.0,0
63,29.576641744234205,39.78297202457546,103.32887758998976,0.0,0
64,29.46740489418333,40.910835315586446,103.37087557439258,0.0,0
65,29.679884848910643,41.076384757063394,102.11201250507725,0.0,0
66,30.06348854973179,39.70256735775114,100.20271105793934,0.0,0
67,30.719861186603413,38.99649951772183,99.97562382123776,0.0,0
68,30.73504748342545,39.80863028269044,96.74879434001429,0.0,0
69,29.924715042561708,40.32146812630227,98.68529095180754,0.0,0
70,30.34499996423856,40.401617791998504,98.41845001012268,0.0,0
71,31.20684773580345,41.363069549142445,96.94245559938156,0.0,0
72,31.742102203251488,41.15180446786522,96.06244449923864,0.0,0
73,33.122527343198826,41.36218069010189,95.3673061234182,0.0,0
74,31.406391879956857,40.744070718718106,96.18593554778693,0.0,0
75,31.139223117859057,40.93075077982727,97.30496664569364,0.0,0
76,31.218751712768313,43.068962595460576,96.47629919302172,0.0,0
77,30.567481588589363,44.00567711500916,93.01924749183402,0.0,0
78,30.432543964333306,42.9121410267625,94.220575781998,0.0,0
79,29.761319384335415,41.9486577597974,92.1811684586212,0.0,0
80,29.470785637662452,41.2732490917832,92.27365057833158,0.0,0
81,28.88032364018534,40.82880231076923,92.28344371983133,0.0,0
82,34.172257507695235,44.00979124473216,120.67884194639204,1.0,0
83,33.13080057065141,42.26434358235217,118.02873798903656,0.0,0
84,34.03642632124969,42.31132411451211,120.66440480653225,0.0,0
85,33.37459654726981,41.678076415591136,120.15821566463556,0.0,0
86,33.78877407200176,40.89133847239822,121.99226796488422,0.0,0
87,34.10265330206454,39.94517314320781,125.12315548208986,0.0,0
88,33.791892811913264,39.72551164986841,127.41500919357978,0.0,0
89,35.04231098577039,41.05737140939392,127.29239491335302,0.0,0
90,35.20068570436317,41.28572317341592,124.69397273842522,0.0,0
91,35.50645191387374,41.07521050089312,127.8720286812484,0.0,0
92,29.881404518980144,38.26770625408757,101.61278668053824,0.0,0
93,29.97670855481808,39.07784973883709,104.8125852169522,0.0,0
94,30.184901279698597,40.19060378467539,104.69796184131545,0.0,0
95,29.7040223274248,40.99206748224048,103.48650743449092,0.0,0
96,29.394381407106057,41.81710205266245,103.0903664724345,0.0,0
97,29.360533488366155,41.17024821270657,102.08582211165206,0.0,0
98,29.62797031857091,40.399890962811426,100.1782347741473,0.0,0
99,29.254043035326653,39.95568644929943,100.86769616905296,0.0,0
100,28.49781888962743,39.990451782346064,100.26529401464926,0.0,0
101,27.8031737329783,39.14868364256823,96.96628201951202,0.0,0
102,27.9828430216536,38.104374484845565,99.16311232695492,0.0,0
103,27.74553546034167,39.68936201638244,100.1600613993958,0.0,0
104,27.860946681074743,38.12939544018111,98.21397416233776,0.0,0
105,28.79472958354807,39.332301508035115,100.12659221324876,0.0,0
106,29.58976239562105,38.23253056171276,98.7919921083352,0.0,0
107,29.546523665947028,39.42970497276674,101.7117093217715,0.0,0
108,29.672742132987175,40.287303175953696,101.6094344885468,0.0,0
109,29.752812741791665,40.13701161709381,101.84877917867264,0.0,0
110,29.501112505167356,39.49264514734561,105.81815718705612,0.0,0
111,29.698178228825423,40.01012620114527,105.82035552401794,0.0,0
112,29.899650592059324,40.647533780814555,106.13192996214356,0.0,0
113,31.53241028291278,39.15819821267719,102.5069510646513,0.0,0
114,31.51687265635522,40.5093635794784,105.04537362731136,0.0,0
115,31.46562089911476,39.00024301566913,104.12167506361406,0.0,0
116,30.505172063656868,39.47065758918462,104.19899070033082,0.0,0
117,29.833544138431183,38.32773867903279,99.32910036481444,0.0,0
118,30.276180350327316,36.76413805090037,98.94743715543916,0.0,0
119,30.689369824553783,36.208187415322605,97.03996422069656,0.0,0
120,32.04427140572483,38.27789801193158,94.40944948642324,0.0,0
121,31.60283461605207,38.94107604771081,95.3695402650088,0.0,0
122,32.2741166665496,38.89895035911972,94.4680439099728,0.0,0
123,30.341570078910813,39.41645799772097,97.0751410516888,0.0,0
124,30.731179108201513,38.91360708089531,95.09219283512128,0.0,0
125,31.675633249939693,39.65583995804807,94.0079271277809,0.0,0
126,31.19772097222697,38.989290928069885,93.05084411511471,0.0,0
127,31.498911126235356,40.46536067656406,98.5839468994161,0.0,0
128,30.977325401521664,42.75976115852964,98.16333742333777,0.0,0
129,30.34962105812018,43.39621060034532,102.20735959796404,0.0,0
130,29.178773369065585,42.01431282238308,102.75423731770294,0.0,0
131,29.667748583865965,41.47882148124026,102.96363567060152,0.0,0
132,28.435199571534874,41.96330661223111,103.13249598923709,0.0,0
133,29.372921318248604,42.56160008629587,104.72892959504412,0.0,0
134,28.61978065423157,42.298045463668714,104.1011957745238,0.0,0
135,28.299520043835344,41.51354084201824,105.16211027750984,0.0,0
136,28.40316156023257,42.41140921941782,106.3993607391306,0.0,0
137,28.52527966693112,42.715698139196235,104.20820950395182,0.0,0
138,28.882212593072133,41.347556265429645,106.64796658640134,0.0,0
139,28.518518261913258,39.817558571407375,104.1699989968066,0.0,0
140,29.407579944748385,39.62595814310613,105.46292024216264,0.0,0
141,30.026869834486583,39.64784787401955,107.9170279363538,0.0,0
142,29.754280074069023,39.29818417390206,106.88344461440607,0.0,0
143,29.609800788017587,39.05468151881904,105.44308526550526,0.0,0
144,30.199454302258697,39.1462684382334,103.3309378682888,0.0,0
145,29.815398535638582,40.59069408628268,99.96720724332752,0.0,0
146,29.58854982636766,39.39876189466573,100.63365150995608,0.0,0
147,29.089352277928363,37.73449987127294,99.9844788706866,0.0,0
148,28.94356445205197,38.52959649212632,97.87534932800985,0.0,0
149,29.707488946885547,38.40663201034512,98.23429984579812,0.0,0
150,29.719005404756416,38.16820133837711,97.21536480496805,0.0,0
151,29.23865813236369,39.29560906308751,96.44949558251248,0.0,0
152,29.702387388855065,39.1888904398354,96.00669746650377,0.0,0
153,29.72619730816941,39.17961383530253,94.41883325489135,0.0,0
154,29.74279214769454,38.453740077926085,98.1824488509654,0.0,0
155,28.9947050027927,36.979382685276995,101.80284744378967,0.0,0
156,30.54606761380412,37.8373780039838,102.0100888754529,0.0,0
157,31.44321238080215,38.1949253536006,101.436209163085,0.0,0
158,30.58658984939238,39.164354342207574,101.23364284721094,0.0,0
159,30.766374317092698,40.70497025252307,100.99459988620995,0.0,0
160,30.153787056806102,40.050047765769605,101.10444844532088,0.0,0
161,30.374105253928843,39.05957199466239,100.13251862242028,0.0,0
162,31.293415404221793,39.39370667680298,99.6003836900672,0.0,0
163,30.76694739646543,40.03032036976478,97.96622894201684,0.0,0
164,31.102099224438252,42.01881418598345,95.83181875819533,0.0,0
165,31.665665396919685,41.73970123733157,97.34824307133036,0.0,0
166,31.143808221344557,41.43473844571109,96.11237392695725,0.0,0
167,31.855288252215633,40.776834512200224,96.4589148824746,0.0,0
168,32.32824594281552,39.715869954322706,98.91321996957969,0.0,0
169,31.62310105631986,39.65193707392755,97.71900778341276,0.0,0
170,31.66568467662076,41.121091805395835,95.38555999073286,0.0,0
171,30.864237232266817,40.895372743943675,94.42487275839436,0.0,0
172,30.24638858805606,40.32272425371754,94.1015804614859,0.0,0
173,30.827305734640237,39.63085052132677,95.4067506575116,0.0,0
174,30.483963069683092,37.93987200958789,95.79284379904615,0.0,0
175,30.691164230732852,40.11311504905374,95.3393745692006,0.0,0
176,30.28663509667455,39.555352587918335,95.77150584571352,0.0,0
177,30.06500564392625,40.56497549438557,96.60155255851473,0.0,0
178,30.055371285308706,42.14531374922121,97.84209934742896,0.0,0
179,31.792323950782254,41.82362277830077,98.395740895981,0.0,0
180,32.54991483947752,40.99946129218735,101.12746867531234,0.0,0
181,32.52924120375209,40.802415212769816,100.6045953107019,0.0,0
182,37.56731648179236,43.90271949123253,125.16172138894436,1.0,0
183,37.63797670200564,44.75748282893198,125.73372938844756,0.0,0
184,37.3878999096777,43.793779522142344,125.27865921501306,0.0,0
185,37.33130853220573,43.404506007863425,125.08061444046356,0.0,0
186,37.56142639855356,43.533098720130965,128.61816096286643,0.0,0
187,36.79824490364645,43.21712368443987,127.08362419942333,0.0,0
188,36.50717646123123,41.50012823677006,123.738574693227,0.0,0
189,34.38966826559349,41.90735563441755,124.15820846589648,0.0,0
190,33.853577115677474,40.921695912599986,124.33438378699408,0.0,0
191,34.71035529104736,41.49542857482464,125.49353004882497,0.0,0
192,29.81787773977924,40.036034298941125,103.5888085883778,0.0,0
193,28.953772142801657,38.12081856345259,100.82658196270162,0.0,0
194,29.15209399839017,39.80191621871052,97.96432501469064,0.0,0
195,28.987752441208546,38.26512510334546,96.68129406035474,0.0,0
196,28.30920491082121,39.56001615439569,94.80363066161917,0.0,0
197,28.422481920122408,39.76007622905081,93.52922376862452,0.0,0
198,28.874983138379612,39.61150648692885,89.6427132175071,0.0,0
199,29.06092160180723,39.54102979749911,90.59416684650276,0.0,0
200,34.66258008445377,45.388318474863915,116.54570813423564,1.0,0
201,34.51477295047615,44.931164954397445,114.51506930610432,0.0,0
202,34.94925169999869,44.017978777600376,111.11061621410076,0.0,0
203,36.09902211537214,44.06690951030553,113.29558874045156,0.0,0
204,35.323596968467996,43.264609729205645,117.04178652195598,0.0,0
205,39.43822270759506,48.053091675071435,138.7861371054467,1.0,0
206,40.13766905929995,48.79385185071149,137.8812827025944,0.0,0
207,40.31769948178329,49.02937775067042,135.94781475564622,0.0,0
208,44.438266146156806,53.025099198709746,159.42983767369486,1.0,0
209,46.93611704039948,52.68309258309635,156.88398762299946,0.0,0
210,41.84316128913302,47.07920553827135,129.9542370446432,0.0,0
211,42.13055184603921,47.63599892092922,130.78247801710717,0.0,0
212,42.06602710619817,47.74980150505188,133.4575530880322,0.0,0
213,41.86482170583362,48.338629342578535,132.12316350999416,0.0,0
214,42.396021767491995,48.679105302919496,132.02559774827935,0.0,0
215,38.46822194874714,44.54012564226777,111.86256905762144,0.0,0
216,37.82429170787403,43.195540607064174,113.9064443340011,0.0,0
217,37.44898942904793,42.90031843267614,117.46573537171749,0.0,0
218,33.05663663153686,40.82344307338438,98.98184886973824,0.0,0
219,31.171207955902663,40.65102109906584,97.96513562226126,0.0,0
220,32.043091983892836,41.27546840642979,94.76171233335046,0.0,0
221,30.54167656750666,40.39902841403641,96.83594553475822,0.0,0
222,30.40780578094732,40.30232965045999,95.63083942444246,0.0,0
223,29.27575221969959,40.491935962190475,100.18761361663016,0.0,0
224,29.197420909125043,40.366404338797125,98.05927206867942,0.0,0
225,29.36241159736209,41.10520240063179,98.001620643155,0.0,0
226,29.780964214178617,42.40462831901976,98.01987624912786,0.0,0
227,29.36050112858396,42.030624653240736,99.37208361830396,0.0,0
228,29.245531047868532,39.25424143487175,99.30026797016174,0.0,0
229,29.54439285264271,40.1324190082798,102.01889628024182,0.0,0
230,28.021880253447385,39.90401623666265,103.25050840102249,0.0,0
231,29.063742144534253,40.910733420021195,104.01670624091544,0.0,0
232,28.7433979692989,39.01072636757296,103.10876022167996,0.0,0
233,29.22395573109082,39.76240142563514,102.09771607155686,0.0,0
234,30.53189370864819,39.3691422019636,101.8132689451546,0.0,0
235,30.30437792132351,38.95576426271906,99.2642262390998,0.0,0
236,29.259666618446985,37.97203330704501,98.61363057711738,0.0,0
237,29.891766164796348,37.72457220948446,97.4631187311447,0.0,0
238,34.65854086178943,41.796838620305586,125.16838538715402,1.0,0
239,34.74495865472021,41.57200195728943,125.03820527732972,0.0,0
240,34.713881601362424,42.12536895250209,124.6316808035818,0.0,0
241,34.54828408583799,41.9810201194189,123.93642279961384,0.0,0
242,34.77799180537632,44.74360120097803,123.96787078268804,0.0,0
243,35.53666957626428,43.02381393597077,124.25917911838908,0.0,0
244,33.86454932807373,45.00368308894535,126.64154687955606,0.0,0
245,33.38033919899425,44.56519736186503,126.09605903440344,0.0,0
246,34.15543783674257,43.926057380553345,124.18987008362596,0.0,0
247,33.735546063071006,43.662595436113705,128.0051582302919,0.0,0
248,30.209150340848453,40.76452271770108,100.62449900366774,0.0,0
249,29.98542452893082,40.92925487617851,100.6555683627473,0.0,0
250,37.47419160870395,44.34664878156214,128.2675872775285,1.0,0
251,37.990490802964786,44.995368146404545,127.2454885757356,0.0,0
252,38.799075261980875,42.59603675420761,128.4446283977632,0.0,0
253,38.88243029517139,43.68254361891311,125.75915741924896,0.0,0
254,38.72289351572228,41.67381940534589,126.07211315662326,0.0,0
255,38.64802709720962,41.85531256691712,129.93995562316297,0.0,0
256,39.51895532738341,43.105282573811415,128.43942024695707,0.0,0
257,39.49178521086087,43.74196885625197,127.2818292655983,0.0,0
258,38.83096780479344,42.051403430156896,126.40479054160892,0.0,0
259,39.01579397602763,41.545512054567325,125.15941290380928,0.0,0
260,31.45982202968181,38.35970901821649,101.80668876384526,0.0,0
261,30.971128378123517,37.58490689551654,101.0604947124332,0.0,0
262,28.289416609582663,39.46577741282813,101.88546569826816,0.0,0
263,27.26099015863995,38.724502100566035,103.08526550811902,0.0,0
264,27.894391065920377,40.077328785470534,102.64475425413976,0.0,0
265,27.51261651137108,40.65754172636764,101.83192943601578,0.0,0
266,27.695366588743585,38.79170924449497,103.52236825055084,0.0,0
267,27.33413063257266,39.30999877821499,98.3923268480028,0.0,0
268,26.892198675151057,40.78002259614861,96.8480202740789,0.0,0
269,26.570251937079423,40.58369302221992,99.57378951857294,0.0,0
270,27.75435381740153,40.521349574483295,97.87913651984026,0.0,0
271,27.066185419842707,39.89728325113062,97.52373091929051,0.0,0
272,29.26840096595472,38.55924006144198,94.34659756517514,0.0,0
273,29.78571131713166,39.33288432943793,93.16463103164918,0.0,0
274,29.421241067304265,38.09566089841866,90.22167228700113,0.0,0
275,30.27618439541833,36.500828049464445,89.32941090244739,0.0,0
276,29.55950859123924,38.22140065633856,87.9954089451908,0.0,0
277,29.97447084164016,37.19348855358422,89.53882477939044,0.0,0
278,30.229394127483665,38.012833185926034,91.11850525178008,0.0,0
279,29.97136704040974,38.39371296209496,90.27034622087298,0.0,0
280,29.307489068502303,36.9422747134647,93.60834800254024,0.0,0
281,30.356485481352543,36.809039451709225,92.12611982735253,0.0,0
282,30.567912013347744,38.117911689255514,95.90305241518952,0.0,0
283,29.943887733424525,37.40718912521613,98.9823092386259,0.0,0
284,31.501158746276634,37.843178298803515,100.84636808950378,0.0,0
285,30.29406310938375,38.926698514299474,101.30314309943512,0.0,0
286,30.118640714079227,38.99951057272774,101.51434959630026,0.0,0
287,30.712907755900904,39.62758917710765,103.24276430340636,0.0,0
288,30.818502647273412,38.74291329018705,105.6086459612651,0.0,0
289,30.699809685794,39.41475828837824,105.97109936393296,0.0,0
290,30.538989887989732,41.840052763189966,103.5942150254682,0.0,0
291,29.961424083399795,42.99954865537218,105.21657617488108,0.0,0
292,28.87373329685501,42.223394773034535,101.25141961254378,0.0,0
293,29.91744209477895,42.34442463968366,99.47906495521056,0.0,0
294,29.02943315043334,42.08819653871064,102.4576162965715,0.0,0
295,29.659022252564263,42.13051378712034,99.86201057980796,0.0,0
296,30.18471473779868,41.8750191852446,98.96582640154936,0.0,0
297,30.044205894994697,43.03221542053825,98.87669513527234,0.0,0
298,30.31014102054666,43.905787621597696,95.13601643789464,0.0,0
299,30.936305201418765,41.85797250717687,93.03882191827483,0.0,0
300,36.71332237183053,45.32555065300714,112.50526621944036,1.0,0
301,36.679732319061465,43.9417075783398,111.10230409308711,0.0,0
302,37.3480615000952,43.61320498817763,111.86720632114908,0.0,0
303,37.228445584301426,44.35413113770247,113.23505051214065,0.0,0
304,37.03948704433682,46.332409465140834,109.46408360649832,0.0,0
305,37.44460553362154,48.14359258065856,109.35802718964052,0.0,0
306,37.63363804379913,48.27541996743181,109.99562377260474,0.0,0
307,37.18420258894291,47.166063319265035,110.9041554220184,0.0,0
308,37.05132022010845,47.08490220842613,112.08575488729396,0.0,0
309,36.635409472929695,48.75841721776968,112.57766844079336,0.0,0
310,30.85361282608296,43.84914196939108,92.41484977605106,0.0,0
311,31.68309177217504,45.80443235764979,91.8447147330468,0.0,0
312,31.72215314410742,46.234261779450414,94.0479559830339,0.0,0
313,31.82372282939101,46.407541797438206,93.5679666549584,0.0,0
314,32.486913029950244,45.47672153102755,94.91505861716128,0.0,0
315,37.35484939584394,47.808121006557414,120.13095125329266,1.0,0
316,37.056993433597206,47.97067321549081,119.38474457416392,0.0,0
317,37.1976457497184,47.66683361801224,119.97867481027951,0.0,0
318,37.0861802353776,46.90186843631363,120.50579802066773,0.0,0
319,37.1222050344107,45.51040167512176,120.69784075302393,0.0,0
320,37.27954361852066,46.04251987444595,120.60149210369802,0.0,0
321,37.02773370524553,45.33112747776581,123.0591561042711,0.0,0
322,36.20591518913478,45.49051895263815,124.14752196823513,0.0,0
323,36.84535400897719,46.31424349361745,121.95735072992314,0.0,0
324,35.68960591465017,45.844179303998985,121.4275345823468,0.0,0
325,30.15591155070822,41.803955998180136,100.1629044860664,0.0,0
326,30.393990501810777,40.45250703455389,100.96084623172018,0.0,0
327,30.944955227088975,40.613614473404645,100.6197823578372,0.0,0
328,31.094931959370832,41.49130213146291,102.93719583395742,0.0,0
329,31.474176241186807,42.85578157206331,102.8393321783622,0.0,0
330,31.419554872266993,42.34235384726422,103.89118612127764,0.0,0
331,30.673349173805622,41.74697881850509,102.32154484798426,0.0,0
332,31.120361794519223,40.3640261895222,101.6232204504594,0.0,0
333,29.73558730092044,38.9419610456143,103.53737512064606,0.0,0
334,30.72615585837916,39.56914647325849,105.39071140260629,0.0,0
335,31.25972147402196,39.50367082561833,102.86789895644446,0.0,0
336,30.267917438875667,40.61832744388269,101.2695762358695,0.0,0
337,29.711393171067705,40.924138816641445,100.67365471699635,0.0,0
338,29.605798989679435,40.44220659738512,95.02939601376411,0.0,0
339,32.728823158645966,41.368269485886174,111.30167433601736,1.0,0
340,32.32383634728621,42.06322624339288,111.69140364578436,0.0,0
341,32.894307138775076,42.40802678076609,113.70978867160372,0.0,0
342,32.978888145232574,43.81495159703762,115.50020269168672,0.0,0
343,33.06399741330306,43.69664764773494,116.73873044157922,0.0,0
344,32.34091839378503,41.566039389361215,115.04832543585056,0.0,0
345,32.53047205321492,41.93140277631421,116.05765361368078,0.0,0
346,32.21917848086251,41.24575055214148,118.47822268321488,0.0,0
347,31.676139514500733,40.606965936284624,115.35007944107149,0.0,0
348,31.110451676736705,41.0874569635847,117.03458579506407,0.0,0
349,27.566531177282116,39.29261374962005,100.52385865275352,0.0,0
350,28.13309515786433,39.54538932431091,96.05775509883964,0.0,0
351,28.74892966059315,39.68261242794203,95.84114869740758,0.0,0
352,29.0552761866398,39.81669776058741,92.54502696324327,0.0,0
353,29.228778509343652,39.22875315261434,88.49802238240326,0.0,0
354,29.45478955820147,41.58445398629469,90.08518926280765,0.0,0
355,28.837499907203743,40.9993224599308,91.1180283100669,0.0,0
356,29.552285509956217,41.07601468166435,91.52963608218089,0.0,0
357,30.11168807768442,41.780329643634104,93.41679896438664,0.0,0
358,30.632269468479684,40.05152974226549,95.71456056674094,0.0,0
359,30.325377572559443,40.61199555824534,97.57603246792576,0.0,0
360,30.42959704688103,39.149480033685265,101.0914685767892,0.0,0
361,30.458288394907544,37.770706668891094,99.7833099987596,0.0,0
362,29.9750785090781,36.22655671229823,100.57181891400592,0.0,0
363,30.255903635109284,37.96160757263156,104.87438074221151,0.0,0
364,30.610483734916187,36.672762407276124,103.37311785637792,0.0,0
365,30.911138181292177,37.56349643235397,105.44621774804014,0.0,0
366,31.032440990193574,37.44692940568971,104.31721962876472,0.0,0
367,31.183066510044547,36.151406908235074,104.85193241158836,0.0,0
368,31.07054527914991,36.61320446329983,102.95604078995107,0.0,0
369,31.097655858998348,37.192215629268226,102.27061650311644,0.0,0
370,30.85023768900723,37.80364696044,99.196178609584,0.0,0
371,30.33286737812866,38.36671505298706,99.61403428701104,0.0,0
372,31.112819256254618,39.54437924143653,97.56095133822144,0.0,0
373,31.391598808247743,39.116745294260866,95.97073788382166,0.0,0
374,32.12311804114797,40.33940884097755,98.3573525350026,0.0,0
375,31.94005449564686,40.27974890496104,96.1794528069758,0.0,0
376,32.26416857310199,40.40297187704529,93.41041016666551,0.0,0
377,32.349543375580275,40.66988906710292,96.42490412604717,0.0,0
378,33.39560679291469,41.16203056228069,97.87655243098796,0.0,0
379,33.37796254216485,40.47915878288386,96.37689746636806,0.0,0
380,32.94584653394499,39.91365625909209,99.2259218838074,0.0,0
381,32.397151065600255,39.62745172620898,100.30926931578652,0.0,0
382,30.60963139954783,39.75609048519696,100.947178040882,0.0,0
383,29.86711847566485,39.37078592378036,101.04104552005668,0.0,0
384,28.41096091613222,38.611564649436744,98.63816602536288,0.0,0
385,28.86983159081435,37.06666845422165,97.062613755656,0.0,0
386,28.604549260342587,37.15722600632997,99.59068409331172,0.0,0
387,29.45096367708136,37.43849618559958,94.3785726793104,0.0,0
388,28.831274129565543,38.35106068617323,94.1544074737022,0.0,0
389,28.94697144441192,38.89353886587183,96.1971053392162,0.0,0
390,28.917625029828127,38.2758386106526,96.73373885484436,0.0,0
391,33.54607825817176,41.825729963023875,116.64128730305644,1.0,0
392,33.94790951681634,40.537507967375895,118.12807069350606,0.0,0
393,35.126516410583896,40.11654785939038,117.0321074451676,0.0,0
394,36.09580280172138,40.03518338374902,119.20281167324484,0.0,0
395,35.786018082430935,39.5513784642501,117.77307835251698,0.0,0
396,34.75857282999691,39.067357095006415,117.45148998238088,0.0,0
397,34.49742359747167,39.01155013553718,118.15419680985548,0.0,0
398,33.96494175575234,38.53349837832909,119.5555261932414,0.0,0
399,34.872301739570275,37.85736487994784,120.09175980967696,0.0,0
400,34.52429524584727,38.644480096178434,120.05039227112994,0.0,0
401,29.895850828748763,35.888368994731266,101.48645388698152,0.0,0
402,30.55858928211818,36.55326341408323,99.68101939834122,0.0,0
403,29.66635019607337,36.818121590939825,101.00300032545805,0.0,0
404,31.9816947170567,40.72873842366728,118.99143425960138,1.0,0
405,32.52770750928279,42.6818128137095,122.29803372519164,0.0,0
406,32.85046455913694,42.4174078170479,123.47620445013206,0.0,0
407,32.10233862954358,43.700990670020374,124.3450902246518,0.0,0
408,32.21975636802584,44.12388112758522,123.53636891378432,0.0,0
409,31.85806762906849,43.27155578953301,123.43643989336108,0.0,0
410,33.01108889751011,44.34991642749749,121.70296424552336,0.0,0
411,32.74845536306807,45.3026941598887,120.0034559406771,0.0,0
412,31.978776427841165,44.8995888547287,119.73471916383262,0.0,0
413,32.59412454190805,44.44749545724695,115.46473495780174,0.0,0
414,29.855216966553883,41.3076482301632,96.51749467413222,0.0,0
415,29.169548732101855,40.55937221148791,96.1605295526868,0.0,0
416,30.47893493455441,41.85511247000489,96.7264661151452,0.0,0
417,30.60796199421149,41.51271222896982,94.37953787112876,0.0,0
418,31.13746277038745,41.2182217854754,93.04190094817255,0.0,0
419,30.914002594063135,41.09347559778448,88.4001255573091,0.0,0
420,31.588569117459677,41.25345364179109,91.45719501106058,0.0,0
421,33.028560584600214,40.99561429360175,89.919726644912,0.0,0
422,33.671135595728494,41.62082213712522,93.39049300956432,0.0,0
423,33.51808266025641,42.23264024696549,98.55638900132996,0.0,0
424,33.674613629059195,40.44850196838603,96.90481402540529,0.0,0
425,34.73317267610364,40.61843358002056,94.2922785641217,0.0,0
426,33.47513495805233,40.6328403965528,94.42473367507112,0.0,0
427,33.76032337090512,40.35089423317294,96.08259019592806,0.0,0
428,33.699887022298,40.86445444043259,96.7625913042801,0.0,0
429,32.78675803838139,41.55913086856439,99.36587155814632,0.0,0
430,31.16475481960751,41.22123262205489,94.6395822749666,0.0,0
431,29.26746830950586,39.68875459027097,92.92296211945704,0.0,0
432,29.25724696652311,39.83284160550662,91.3798830780091,0.0,0
433,29.13023261894391,39.74122748984435,89.11874199298695,0.0,0
434,29.558723170199357,40.97071828706201,89.63999279641983,0.0,0
435,28.911454781643073,40.35207110766617,92.38296598196214,0.0,0
