time,cpu,mem,net,label,nsa_anomaly
55,30.50654860429519,37.65443962132501,104.63394071413192,0.0,0
56,30.31725922816377,37.320940064401015,105.77618370402747,0.0,0
57,29.634091927128708,37.93952271569696,102.22715568409043,0.0,0
58,29.627914498046255,38.35284194755735,103.82665065717852,0.0,0
59,30.997207139288804,38.379721406813346,102.8811721271516,0.0,0
60,30.59557803566876,38.39778119506359,105.11310811177928,0.0,0
61,30.695289687545007,38.908612094181635,105.26013312520097,0.0,0
62,30.48058320069498,39.642619031484536,103.14335959319666,0.0,0
63,29.576641744234205,39.78297202457546,103.32887758998976,0.0,0
64,29.46740489418333,40.910835315586446,103.37087557439258,0.0,0
65,29.679884848910643,41.076384757063394,102.11201250507725,0.0,0
66,30.06348854973179,39.70256735775114,100.20271105793934,0.0,0
67,30.719861186603413,38.99649951772183,99.97562382123776,0.0,0
68,30.73504748342545,39.80863028269044,96.74879434001429,0.0,0
69,29.924715042561708,40.32146812630227,98.68529095180754,0.0,0
70,30.34499996423856,40.401617791998504,98.41845001012268,0.0,0
71,31.20684773580345,41.363069549142445,96.94245559938156,0.0,0
72,31.742102203251488,41.15180446786522,96.06244449923864,0.0,0
73,33.122527343198826,41.36218069010189,95.3673061234182,0.0,0
74,31.406391879956857,40.744070718718106,96.18593554778693,0.0,0
75,31.139223117859057,40.93075077982727,97.30496664569364,0.0,0
76,31.218751712768313,43.068962595460576,96.47629919302172,0.0,0
77,30.567481588589363,44.00567711500916,93.01924749183402,0.0,0
78,30.432543964333306,42.9121410267625,94.220575781998,0.0,0
79,29.761319384335415,41.9486577597974,92.1811684586212,0.0,0
80,29.470785637662452,41.2732490917832,92.27365057833158,0.0,0
81,28.88032364018534,40.82880231076923,92.28344371983133,0.0,0
82,29.637183682111072,39.75604362580274,97.10783292456394,0.0,0
83,28.59572674506725,38.01059596342275,94.45772896720844,0.0,0
84,29.501352495665525,38.057576495582694,97.09339578470411,0.0,0
85,28.839522721685647,37.42432879666171,96.58720664280744,0.0,0
86,29.25370024641759,36.6375908534688,98.42125894305612,0.0,0
87,29.567579476480375,35.691425524278394,101.55214646026174,0.0,0
88,29.2568189863291,35.471764030938985,103.84400017175167,0.0,0
89,30.50723716018623,36.8036237904645,103.72138589152492,0.0,0
90,30.665611878779004,37.03197555448651,101.12296371659713,0.0,0
91,30.971378088289576,36.821462881963704,104.3010196594203,0.0,0
92,29.881404518980144,38.26770625408757,101.61278668053824,0.0,0
93,29.97670855481808,39.077849738837095,104.81258521695216,0.0,0
94,30.184901279698597,40.19060378467539,104.69796184131545,0.0,0
95,29.7040223274248,40.99206748224048,103.48650743449092,0.0,0
96,29.394381407106057,41.81710205266244,103.0903664724345,0.0,0
97,29.360533488366155,41.17024821270657,102.08582211165206,0.0,0
98,29.62797031857091,40.39989096281143,100.1782347741473,0.0,0
99,29.254043035326653,39.95568644929943,100.86769616905296,0.0,0
100,28.49781888962743,39.990451782346064,100.26529401464926,0.0,0
101,27.8031737329783,39.14868364256823,96.96628201951202,0.0,0
102,27.9828430216536,38.104374484845565,99.16311232695492,0.0,0
103,27.74553546034167,39.68936201638244,100.1600613993958,0.0,0
104,27.860946681074743,38.12939544018112,98.21397416233778,0.0,0
105,28.79472958354807,39.332301508035115,100.12659221324876,0.0,0
106,29.58976239562105,38.23253056171276,98.79199210833518,0.0,0
107,29.546523665947028,39.42970497276674,101.7117093217715,0.0,0
108,29.672742132987175,40.28730317595369,101.6094344885468,0.0,0
109,29.752812741791665,40.13701161709382,101.84877917867264,0.0,0
110,29.501112505167356,39.49264514734561,105.81815718705616,0.0,0
111,29.698178228825423,40.01012620114527,105.82035552401794,0.0,0
112,29.899650592059324,40.647533780814555,106.13192996214356,0.0,0
113,31.53241028291278,39.15819821267719,102.50695106465132,0.0,0
114,31.51687265635522,40.5093635794784,105.04537362731136,0.0,0
115,31.46562089911476,39.00024301566912,104.12167506361406,0.0,0
116,30.505172063656868,39.47065758918462,104.19899070033082,0.0,0
117,29.833544138431183,38.32773867903279,99.32910036481444,0.0,0
118,30.276180350327316,36.76413805090037,98.94743715543912,0.0,0
119,30.689369824553783,36.2081874153226,97.03996422069656,0.0,0
120,32.04427140572483,38.27789801193158,94.40944948642324,0.0,0
121,31.60283461605207,38.94107604771081,95.36954026500878,0.0,0
122,32.2741166665496,38.89895035911972,94.4680439099728,0.0,0
123,30.341570078910813,39.41645799772097,97.0751410516888,0.0,0
124,30.731179108201513,38.91360708089532,95.09219283512128,0.0,0
125,31.675633249939693,39.65583995804807,94.0079271277809,0.0,0
126,31.19772097222697,38.98929092806989,93.05084411511471,0.0,0
127,31.498911126235356,40.46536067656406,98.5839468994161,0.0,0
128,30.977325401521664,42.75976115852965,98.16333742333777,0.0,0
129,30.34962105812018,43.39621060034532,102.20735959796404,0.0,0
130,29.178773369065585,42.01431282238308,102.75423731770294,0.0,0
131,29.667748583865965,41.47882148124027,102.96363567060152,0.0,0
132,28.435199571534874,41.96330661223111,103.13249598923709,0.0,0
133,29.372921318248604,42.56160008629586,104.72892959504412,0.0,0
134,28.61978065423157,42.298045463668714,104.1011957745238,0.0,0
135,28.299520043835344,41.51354084201823,105.16211027750984,0.0,0
136,28.40316156023257,42.41140921941782,106.3993607391306,0.0,0
137,28.52527966693112,42.71569813919624,104.20820950395182,0.0,0
138,28.882212593072133,41.34755626542964,106.64796658640132,0.0,0
139,28.518518261913258,39.817558571407375,104.1699989968066,0.0,0
140,29.407579944748385,39.62595814310613,105.46292024216264,0.0,0
141,30.026869834486583,39.64784787401955,107.9170279363538,0.0,0
142,29.754280074069023,39.298184173902065,106.88344461440607,0.0,0
143,29.609800788017587,39.054681518819045,105.44308526550526,0.0,0
144,30.199454302258697,39.1462684382334,103.3309378682888,0.0,0
145,29.815398535638582,40.59069408628269,99.96720724332752,0.0,0
146,29.58854982636766,39.39876189466573,100.63365150995608,0.0,0
147,29.089352277928363,37.73449987127293,99.9844788706866,0.0,0
148,28.94356445205197,38.52959649212633,97.87534932800985,0.0,0
149,29.707488946885547,38.40663201034512,98.23429984579812,0.0,0
150,29.719005404756416,38.16820133837711,97.21536480496805,0.0,0
151,29.23865813236369,39.29560906308751,96.44949558251248,0.0,0
152,29.702387388855065,39.18889043983539,96.00669746650377,0.0,0
153,29.72619730816941,39.179613835302526,94.41883325489135,0.0,0
154,29.74279214769454,38.453740077926085,98.1824488509654,0.0,0
155,28.9947050027927,36.97938268527699,101.80284744378967,0.0,0
156,30.54606761380412,37.8373780039838,102.01008887545288,0.0,0
157,31.44321238080215,38.1949253536006,101.436209163085,0.0,0
158,30.58658984939238,39.164354342207574,101.23364284721096,0.0,0
159,30.766374317092698,40.70497025252307,100.99459988620998,0.0,0
160,30.153787056806102,40.050047765769605,101.10444844532088,0.0,0
161,30.374105253928843,39.05957199466239,100.13251862242028,0.0,0
162,31.293415404221793,39.39370667680298,99.6003836900672,0.0,0
163,30.76694739646543,40.03032036976478,97.96622894201684,0.0,0
164,31.102099224438252,42.01881418598345,95.83181875819533,0.0,0
165,31.665665396919685,41.73970123733157,97.34824307133036,0.0,0
166,31.143808221344557,41.43473844571109,96.11237392695725,0.0,0
167,31.855288252215633,40.77683451220023,96.45891488247462,0.0,0
168,32.32824594281552,39.7158699543227,98.91321996957969,0.0,0
169,31.62310105631986,39.65193707392755,97.71900778341276,0.0,0
170,31.66568467662076,41.12109180539584,95.38555999073286,0.0,0
171,30.864237232266817,40.895372743943675,94.4248727583944,0.0,0
172,30.24638858805606,40.32272425371754,94.1015804614859,0.0,0
173,30.827305734640237,39.63085052132677,95.4067506575116,0.0,0
174,30.483963069683092,37.93987200958789,95.79284379904615,0.0,0
175,30.691164230732852,40.11311504905374,95.3393745692006,0.0,0
176,30.28663509667455,39.555352587918335,95.77150584571356,0.0,0
177,30.06500564392625,40.56497549438557,96.60155255851473,0.0,0
178,30.055371285308706,42.14531374922121,97.84209934742894,0.0,0
179,31.792323950782254,41.823622778300766,98.395740895981,0.0,0
180,32.54991483947752,40.99946129218735,101.12746867531234,0.0,0
181,36.96635960195682,38.4025408068005,112.11278278213489,1.0,0
182,36.469464207633315,38.5001598958452,111.56950412917752,0.0,0
183,36.540124427846585,39.35492323354465,112.14151212868076,0.0,0
184,36.29004763551865,38.391219926755014,111.68644195524624,0.0,0
185,36.23345625804668,38.0019464124761,111.48839718069677,0.0,0
186,36.463574124394505,38.13053912474365,115.0259437030996,0.0,0
187,35.70039262948741,37.81456408905255,113.49140693965651,0.0,0
188,35.40932418707219,36.097568641382736,110.14635743346015,0.0,0
189,33.29181599143444,36.50479603903024,110.56599120612964,0.0,0
190,32.75572484151843,35.51913631721267,110.74216652722728,0.0,0
191,29.175384618683587,38.49274338540664,100.39312531762512,0.0,0
192,29.81787773977924,40.036034298941125,103.5888085883778,0.0,0
193,28.953772142801657,38.12081856345259,100.82658196270162,0.0,0
194,29.15209399839017,39.80191621871053,97.96432501469066,0.0,0
195,28.987752441208546,38.26512510334547,96.68129406035474,0.0,0
196,28.309204910821204,39.56001615439569,94.80363066161917,0.0,0
197,28.422481920122408,39.76007622905081,93.52922376862452,0.0,0
198,28.874983138379612,39.61150648692886,89.64271321750708,0.0,0
199,29.06092160180723,39.54102979749911,90.59416684650276,0.0,0
200,29.46307275801488,41.92276052066845,90.36595440899222,0.0,0
201,29.315265624037263,41.46560700020198,88.33531558086091,0.0,0
202,33.59633555962941,37.90689748214738,100.77261132727789,1.0,0
203,34.746105975002855,37.95582821485253,102.95758385362868,0.0,0
204,33.970680828098715,37.15352843375264,106.7037816351331,0.0,0
205,37.820992734575626,36.26691046269491,118.68137136328406,1.0,0
206,38.520439086280525,37.00767063833497,117.77651696043176,0.0,0
207,38.70046950876387,37.2431965382939,115.84304901348358,0.0,0
208,38.92888899269389,37.47309675325871,119.0692197253325,0.0,0
209,41.42673988693656,37.1310901376453,116.52336967463714,0.0,0
210,41.533291462109005,34.99276104701578,115.77337282152432,0.0,0
211,41.82068201901518,35.54955442967365,116.60161379398826,0.0,0
212,37.90956609310454,38.30888035505384,103.43494002649274,0.0,0
213,37.70836069273999,38.8977081925805,102.10055044845468,0.0,0
214,38.239560754398354,39.238184152921455,102.0029846867399,0.0,0
215,34.57607476830366,40.77430440919325,91.60671685142172,0.0,0
216,33.932144527430545,39.42971937398965,93.65059212780136,0.0,0
217,33.55684224860444,39.13449719960162,97.20988316551777,0.0,0
218,33.05663663153686,40.82344307338438,98.98184886973824,0.0,0
219,31.171207955902663,40.65102109906584,97.96513562226126,0.0,0
220,32.043091983892836,41.27546840642979,94.76171233335046,0.0,0
221,30.541676567506663,40.399028414036415,96.83594553475822,0.0,0
222,30.40780578094732,40.30232965045998,95.63083942444246,0.0,0
223,29.27575221969959,40.491935962190475,100.18761361663016,0.0,0
224,29.19742090912505,40.366404338797125,98.05927206867942,0.0,0
225,29.362411597362097,41.10520240063179,98.001620643155,0.0,0
226,29.780964214178617,42.40462831901976,98.01987624912786,0.0,0
227,29.36050112858396,42.03062465324074,99.37208361830396,0.0,0
228,29.245531047868532,39.25424143487175,99.30026797016174,0.0,0
229,29.54439285264271,40.1324190082798,102.01889628024182,0.0,0
230,28.021880253447385,39.90401623666265,103.25050840102249,0.0,0
231,29.063742144534245,40.910733420021195,104.01670624091544,0.0,0
232,28.7433979692989,39.01072636757296,103.10876022167996,0.0,0
233,29.223955731090815,39.76240142563514,102.09771607155686,0.0,0
234,30.5318937086482,39.3691422019636,101.8132689451546,0.0,0
235,30.30437792132352,38.95576426271905,99.2642262390998,0.0,0
236,29.259666618446985,37.97203330704501,98.61363057711738,0.0,0
237,29.891766164796355,37.72457220948446,97.4631187311447,0.0,0
238,29.918524787042134,38.74622475638814,99.22815968682195,0.0,0
239,30.004942579972912,38.52138809337198,99.09797957699766,0.0,0
240,29.973865526615135,39.07475508858465,98.69145510324977,0.0,0
241,29.808268011090696,38.93040625550145,97.9961970992818,0.0,0
242,30.037975730629014,41.692987337060586,98.02764508235596,0.0,0
243,30.79665350151699,39.97320007205333,98.31895341805702,0.0,0
244,29.124533253326433,41.95306922502791,100.70132117922404,0.0,0
245,28.64032312424695,41.51458349794759,100.1558333340714,0.0,0
246,29.415421761995283,40.8754435166359,98.24964438329388,0.0,0
247,28.995529988323717,40.61198157219626,102.06493252995986,0.0,0
248,30.209150340848453,40.76452271770108,100.62449900366774,0.0,0
249,29.98542452893082,40.92925487617851,100.6555683627473,0.0,0
250,29.75124292097964,40.76584437473357,105.03143012511944,0.0,0
251,30.267542115240484,41.414563739575975,104.00933142332651,0.0,0
252,31.076126574256573,39.01523234737904,105.20847124535416,0.0,0
253,31.159481607447084,40.10173921208454,102.52300026683992,0.0,0
254,30.999944827997968,38.09301499851732,102.83595600421418,0.0,0
255,30.925078409485316,38.27450816008855,106.70379847075392,0.0,0
256,31.796006639659105,39.52447816698285,105.20326309454802,0.0,0
257,31.76883652313657,40.1611644494234,104.04567211318924,0.0,0
258,31.108019117069137,38.47059902332833,103.16863338919988,0.0,0
259,31.29284528830332,37.96470764773875,101.92325575140026,0.0,0
260,31.45982202968181,38.35970901821649,101.80668876384526,0.0,0
261,30.971128378123524,37.58490689551654,101.0604947124332,0.0,0
262,28.289416609582663,39.46577741282813,101.88546569826818,0.0,0
263,27.26099015863995,38.724502100566035,103.085265508119,0.0,0
264,27.894391065920377,40.077328785470534,102.64475425413976,0.0,0
265,27.51261651137108,40.65754172636764,101.83192943601578,0.0,0
266,27.695366588743585,38.79170924449497,103.52236825055084,0.0,0
267,27.33413063257266,39.30999877821499,98.3923268480028,0.0,0
268,26.892198675151057,40.78002259614861,96.84802027407888,0.0,0
269,26.570251937079423,40.58369302221992,99.57378951857292,0.0,0
270,27.75435381740153,40.521349574483295,97.87913651984026,0.0,0
271,27.066185419842707,39.89728325113062,97.52373091929051,0.0,0
272,29.26840096595473,38.55924006144198,94.34659756517514,0.0,0
273,29.78571131713166,39.33288432943793,93.16463103164918,0.0,0
274,29.421241067304265,38.09566089841866,90.22167228700113,0.0,0
275,30.27618439541833,36.500828049464445,89.32941090244738,0.0,0
276,29.55950859123924,38.22140065633856,87.9954089451908,0.0,0
277,29.97447084164016,37.19348855358422,89.53882477939044,0.0,0
278,30.22939412748366,38.012833185926034,91.11850525178008,0.0,0
279,29.97136704040974,38.39371296209496,90.27034622087298,0.0,0
280,29.307489068502303,36.9422747134647,93.60834800254024,0.0,0
281,30.356485481352543,36.809039451709225,92.12611982735253,0.0,0
282,30.567912013347744,38.117911689255514,95.90305241518952,0.0,0
283,29.943887733424525,37.40718912521613,98.9823092386259,0.0,0
284,31.501158746276634,37.843178298803515,100.84636808950378,0.0,0
285,30.294063109383742,38.926698514299474,101.30314309943512,0.0,0
286,30.11864071407922,38.99951057272774,101.51434959630026,0.0,0
287,30.712907755900904,39.62758917710765,103.24276430340636,0.0,0
288,30.818502647273412,38.74291329018705,105.60864596126513,0.0,0
289,30.69980968579399,39.41475828837824,105.97109936393296,0.0,0
290,30.538989887989736,41.840052763189966,103.5942150254682,0.0,0
291,29.961424083399795,42.99954865537218,105.21657617488106,0.0,0
292,28.87373329685501,42.223394773034535,101.25141961254378,0.0,0
293,29.91744209477895,42.34442463968366,99.47906495521056,0.0,0
294,29.02943315043334,42.08819653871064,102.45761629657147,0.0,0
295,29.659022252564267,42.13051378712034,99.86201057980796,0.0,0
296,30.18471473779869,41.8750191852446,98.96582640154934,0.0,0
297,30.0442058949947,43.03221542053825,98.87669513527234,0.0,0
298,30.310141020546663,43.905787621597696,95.13601643789464,0.0,0
299,30.936305201418765,41.85797250717687,93.03882191827483,0.0,0
300,30.62586882113636,41.37710607492461,91.6405114858324,0.0,0
301,30.5922787683673,39.993263000257265,90.23754935947912,0.0,0
302,31.26060794940104,39.6647604100951,91.00245158754107,0.0,0
303,31.140992033607255,40.40568655961993,92.37029577853266,0.0,0
304,30.952033493642652,42.3839648870583,88.59932887289035,0.0,0
305,31.35715198292737,44.195148002576026,88.49327245603256,0.0,0
306,31.54618449310496,44.32697538934927,89.13086903899678,0.0,0
307,31.096749038248745,43.217618741182505,90.03940068841044,0.0,0
308,30.96386666941428,43.13645763034359,91.221000153686,0.0,0
309,30.54795592223553,44.809972639687146,91.71291370718538,0.0,0
310,30.85361282608295,43.84914196939108,92.41484977605106,0.0,0
311,31.683091772175032,45.80443235764979,91.8447147330468,0.0,0
312,31.722153144107416,46.234261779450414,94.04795598303392,0.0,0
313,31.82372282939101,46.407541797438206,93.5679666549584,0.0,0
314,32.486913029950244,45.47672153102755,94.91505861716128,0.0,0
315,32.43875125911224,43.59488916925392,98.82075358659816,0.0,0
316,32.14089529686551,43.75744137818732,98.07454690746944,0.0,0
317,32.28154761298669,43.453601780708745,98.66847714358502,0.0,0
318,32.17008209864589,42.68863659901014,99.19560035397323,0.0,0
319,32.20610689767899,41.29716983781827,99.3876430863294,0.0,0
320,32.363445481788965,41.82928803714246,99.29129443700351,0.0,0
321,32.111635568513826,41.117895640462315,101.7489584375766,0.0,0
322,31.289817052403077,41.27728711533465,102.83732430154062,0.0,0
323,31.929255872245488,42.10101165631395,100.64715306322864,0.0,0
324,30.773507777918475,41.630947466695496,100.11733691565232,0.0,0
325,30.155911550708225,41.803955998180136,100.1629044860664,0.0,0
326,30.393990501810777,40.45250703455388,100.96084623172018,0.0,0
327,30.94495522708897,40.61361447340465,100.6197823578372,0.0,0
328,31.094931959370825,41.49130213146291,102.93719583395742,0.0,0
329,31.474176241186814,42.8557815720633,102.8393321783622,0.0,0
330,31.419554872266996,42.34235384726422,103.89118612127764,0.0,0
331,30.673349173805622,41.74697881850509,102.32154484798426,0.0,0
332,31.12036179451922,40.36402618952221,101.6232204504594,0.0,0
333,29.735587300920436,38.941961045614306,103.53737512064606,0.0,0
334,30.72615585837916,39.569146473258485,105.39071140260629,0.0,0
335,31.25972147402196,39.50367082561832,102.86789895644446,0.0,0
336,30.267917438875667,40.61832744388269,101.2695762358695,0.0,0
337,29.71139317106771,40.924138816641445,100.67365471699638,0.0,0
338,29.60579898967944,40.44220659738512,95.02939601376411,0.0,0
339,29.009763958645312,39.385610322233504,95.15606281581276,0.0,0
340,28.604777147285553,40.08056707974021,95.54579212557977,0.0,0
341,29.17524793877443,40.42536761711343,97.56417715139912,0.0,0
342,29.259828945231924,41.83229243338496,99.35459117148211,0.0,0
343,29.34493821330242,41.71398848408228,100.59311892137464,0.0,0
344,28.62185919378438,39.58338022570855,98.90271391564596,0.0,0
345,28.811412853214268,39.948743612661545,99.9120420934762,0.0,0
346,28.50011928086186,39.26309138848882,102.3326111630103,0.0,0
347,27.957080314500075,38.62430677263196,99.20446792086685,0.0,0
348,27.391392476736048,39.10479779993203,100.8889742748595,0.0,0
349,27.566531177282116,39.29261374962006,100.52385865275352,0.0,0
350,28.13309515786433,39.54538932431091,96.05775509883966,0.0,0
351,28.74892966059315,39.68261242794203,95.84114869740758,0.0,0
352,29.0552761866398,39.8166977605874,92.5450269632433,0.0,0
353,29.228778509343652,39.228753152614345,88.49802238240326,0.0,0
354,29.45478955820147,41.58445398629469,90.08518926280765,0.0,0
355,28.837499907203743,40.9993224599308,91.11802831006692,0.0,0
356,34.31035345824299,38.29573388036019,106.29106483396534,1.0,0
357,39.53739919132089,36.20357631822497,121.69296723323858,1.0,0
358,40.05798058211615,34.47477641685635,123.99072883559288,0.0,0
359,39.75108868619592,35.03524223283621,125.85220073677772,0.0,0
360,39.8553081605175,33.57272670827613,129.36763684564113,0.0,0
361,39.88399950854402,32.193953343481965,128.05947826761155,0.0,0
362,39.400789622714576,30.6498033868891,128.84798718285788,0.0,0
363,39.68161474874576,32.38485424722242,133.15054901106345,0.0,0
364,40.03619484855266,31.096009081866992,131.64928612522988,0.0,0
365,40.336849294928655,31.98674310694484,133.72238601689207,0.0,0
366,35.70008415554327,34.650456881584724,117.8319591458322,0.0,0
367,31.183066510044547,36.15140690823507,104.85193241158838,0.0,0
368,31.07054527914992,36.61320446329983,102.95604078995107,0.0,0
369,31.097655858998344,37.19221562926822,102.27061650311644,0.0,0
370,30.85023768900723,37.80364696044,99.196178609584,0.0,0
371,30.33286737812866,38.366715052987054,99.61403428701104,0.0,0
372,31.112819256254618,39.54437924143654,97.56095133822144,0.0,0
373,31.391598808247743,39.116745294260866,95.97073788382166,0.0,0
374,32.12311804114797,40.33940884097754,98.3573525350026,0.0,0
375,31.940054495646866,40.27974890496104,96.1794528069758,0.0,0
376,32.264168573102,40.40297187704529,93.41041016666551,0.0,0
377,32.34954337558027,40.66988906710293,96.42490412604714,0.0,0
378,33.39560679291469,41.16203056228069,97.87655243098796,0.0,0
379,33.37796254216485,40.47915878288386,96.37689746636806,0.0,0
380,32.94584653394499,39.91365625909209,99.2259218838074,0.0,0
381,32.397151065600255,39.62745172620899,100.30926931578652,0.0,0
382,30.609631399547833,39.75609048519696,100.947178040882,0.0,0
383,29.86711847566485,39.37078592378036,101.04104552005668,0.0,0
384,28.41096091613222,38.611564649436744,98.63816602536286,0.0,0
385,28.869831590814343,37.06666845422165,97.062613755656,0.0,0
386,28.604549260342587,37.15722600632997,99.59068409331172,0.0,0
387,29.45096367708135,37.43849618559958,94.37857267931042,0.0,0
388,28.831274129565543,38.35106068617323,94.1544074737022,0.0,0
389,28.94697144441192,38.89353886587183,96.1971053392162,0.0,0
390,28.917625029828127,38.2758386106526,96.73373885484436,0.0,0
391,29.46328093830339,38.29518664894444,97.69934200004316,0.0,0
392,29.865112196947972,37.006964653296464,99.1861253904928,0.0,0
393,31.04371909071553,36.58600454531095,98.09016214215434,0.0,0
394,32.01300548185303,36.50464006966959,100.26086637023158,0.0,0
395,31.70322076256257,36.02083515017067,98.83113304950372,0.0,0
396,30.675775510128545,35.536813780926984,98.50954467936762,0.0,0
397,30.41462627760331,35.48100682145775,99.21225150684224,0.0,0
398,29.88214443588398,35.00295506424966,100.61358089022812,0.0,0
399,30.78950441970191,34.32682156586841,101.14981450666372,0.0,0
400,30.441497925978904,35.113936782099,101.10844696811668,0.0,0
401,29.89585082874877,35.888368994731266,101.48645388698152,0.0,0
402,30.55858928211818,36.55326341408323,99.68101939834122,0.0,0
403,29.666350196073378,36.818121590939825,101.00300032545805,0.0,0
404,28.851597399973105,38.04794463300205,99.55574288623652,0.0,0
405,29.39761019219921,40.001019023044265,102.86234235182678,0.0,0
406,29.72036724205335,39.73661402638267,104.0405130767672,0.0,0
407,28.97224131246,41.02019687935514,104.90939885128697,0.0,0
408,29.089659050942252,41.44308733691999,104.10067754041948,0.0,0
409,28.727970311984897,40.590761998867784,104.0007485199962,0.0,0
410,29.88099158042653,41.669122636832256,102.26727287215851,0.0,0
411,29.61835804598448,42.62190036922347,100.56776456731224,0.0,0
412,28.84867911075758,42.218795064063464,100.29902779046776,0.0,0
413,29.464027224824463,41.76670166658172,96.02904358443688,0.0,0
414,29.855216966553883,41.3076482301632,96.51749467413222,0.0,0
415,29.169548732101852,40.559372211487904,96.1605295526868,0.0,0
416,30.478934934554417,41.85511247000489,96.7264661151452,0.0,0
417,30.60796199421149,41.51271222896982,94.37953787112876,0.0,0
418,31.13746277038745,41.2182217854754,93.04190094817255,0.0,0
419,30.914002594063128,41.09347559778448,88.40012555730908,0.0,0
420,31.588569117459677,41.25345364179109,91.45719501106056,0.0,0
421,33.028560584600214,40.99561429360175,89.919726644912,0.0,0
422,33.671135595728494,41.62082213712522,93.39049300956432,0.0,0
423,33.51808266025641,42.232640246965495,98.55638900132996,0.0,0
424,33.67461362905919,40.44850196838603,96.90481402540529,0.0,0
425,34.73317267610364,40.61843358002056,94.29227856412167,0.0,0
426,33.47513495805232,40.6328403965528,94.42473367507112,0.0,0
427,33.76032337090512,40.35089423317294,96.08259019592808,0.0,0
428,33.699887022298,40.86445444043259,96.7625913042801,0.0,0
429,32.78675803838139,41.55913086856439,99.36587155814634,0.0,0
430,31.16475481960751,41.2212326220549,94.6395822749666,0.0,0
431,29.26746830950585,39.68875459027097,92.92296211945704,0.0,0
432,29.257246966523116,39.83284160550663,91.3798830780091,0.0,0
433,29.13023261894391,39.74122748984434,89.11874199298694,0.0,0
434,29.558723170199357,40.970718287062006,89.63999279641983,0.0,0
435,28.911454781643062,40.35207110766618,92.38296598196214,0.0,0
